logdate,url,ip,city,state,country,category,age,gender
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.43.102.7,pleasant unity,PA,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.61.251.117,irwin,PA,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.131.78.166,pittsburgh,PA,usa,shoes,31.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,146.151.8.98,madison,WI,usa,shoes,24.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,64.223.219.152,fitzwilliam,NH,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,64.223.219.152,fitzwilliam,NH,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,74.61.95.3,san antonio,TX,usa,shoes,41.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55177927,98.155.191.120,pahoa,HI,usa,clothing,31.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55177927,66.32.126.85,kennesaw,GA,usa,clothing,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.36.141.111,hayward,CA,usa,shoes,25.0,M
12-03-2012,http://www.acme.com/SH559040/VD55175948,71.212.185.216,denver,CO,usa,handbags,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.43.102.7,pleasant unity,PA,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.43.102.7,pleasant unity,PA,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.43.102.7,pleasant unity,PA,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,128.227.105.222,gainesville,FL,usa,shoes,21.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.162.121.186,salt lake city,UT,usa,shoes,38.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,69.116.115.217,sloatsburg,NY,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55177927,98.155.191.120,pahoa,HI,usa,clothing,31.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,98.18.66.190,moody,AL,usa,shoes,38.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.62.104.9,fredericksburg,VA,usa,shoes,26.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.118.91.145,hilliard,OH,usa,shoes,23.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,50.130.20.101,huntsville,AL,usa,shoes,33.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,50.130.20.101,huntsville,AL,usa,shoes,33.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,98.192.217.197,salisbury,MD,usa,shoes,38.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.80.90.172,mc minnville,TN,usa,shoes,38.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.2.169.137,waterbury,CT,usa,shoes,30.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55177927,98.155.191.120,pahoa,HI,usa,clothing,31.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.4.139.211,delmar,NY,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.4.139.211,delmar,NY,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,50.38.34.133,coquille,OR,usa,shoes,35.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55177927,74.61.95.3,san antonio,TX,usa,clothing,41.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.61.251.117,irwin,PA,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,98.18.66.190,moody,AL,usa,shoes,38.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,69.116.115.217,sloatsburg,NY,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.36.141.111,hayward,CA,usa,shoes,25.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,69.138.201.224,rosedale,MD,usa,shoes,32.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,50.130.20.101,huntsville,AL,usa,shoes,33.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,74.61.95.3,san antonio,TX,usa,shoes,41.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,76.201.145.138,madison,WI,usa,shoes,25.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55166807,173.171.38.164,tampa,FL,usa,computers,28.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55166807,173.171.38.164,tampa,FL,usa,computers,28.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,99.50.58.27,anaheim,CA,usa,shoes,35.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,99.9.29.72,dallas,TX,usa,shoes,28.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.106.217.136,irvine,CA,usa,shoes,48.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.30.234.206,ocilla,GA,usa,shoes,37.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55166807,74.194.140.142,russellville,AR,usa,computers,25.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55166807,173.171.38.164,tampa,FL,usa,computers,28.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,70.95.140.24,pearl city,HI,usa,shoes,23.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,74.103.25.133,ellicott city,MD,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.212.186.6,orlando,FL,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,173.217.215.45,alexandria,LA,usa,shoes,26.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.184.170.251,brooklyn,NY,usa,shoes,44.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,99.50.58.27,anaheim,CA,usa,shoes,35.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,149.84.81.231,alfred,NY,usa,shoes,23.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.126.62.143,corona,CA,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,99.9.29.72,dallas,TX,usa,shoes,28.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,69.180.19.219,tucker,GA,usa,shoes,25.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,69.180.19.219,tucker,GA,usa,shoes,25.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.189.52.10,portland,OR,usa,shoes,16.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.189.52.10,portland,OR,usa,shoes,16.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,149.84.81.231,alfred,NY,usa,shoes,23.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,76.236.92.140,toledo,OH,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,99.140.164.178,riverdale,IL,usa,shoes,30.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,149.84.81.231,alfred,NY,usa,shoes,23.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.184.170.251,brooklyn,NY,usa,shoes,44.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.184.170.251,brooklyn,NY,usa,shoes,44.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,173.70.0.89,linden,NJ,usa,shoes,18.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,173.70.0.89,linden,NJ,usa,shoes,18.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,98.253.8.108,fishers,IN,usa,shoes,32.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,98.253.8.108,fishers,IN,usa,shoes,32.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,76.236.92.140,toledo,OH,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,98.202.168.233,lehi,UT,usa,shoes,27.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,50.104.242.157,terre haute,IN,usa,shoes,23.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.7.97.96,moorhead,MN,usa,shoes,25.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55173061,68.186.21.8,medford,OR,usa,handbags,60.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.98.242.131,dacula,GA,usa,shoes,24.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.110.211.18,temple,TX,usa,shoes,30.0,M
12-03-2012,http://www.acme.com/SH559040/VD55175948,76.1.163.98,ft myers,FL,usa,handbags,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55166807,166.250.96.198,st louis,MO,usa,computers,44.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,99.104.68.87,visalia,CA,usa,shoes,36.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.54.5.233,bronx,NY,usa,shoes,29.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.184.170.251,brooklyn,NY,usa,shoes,44.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,149.84.81.231,alfred,NY,usa,shoes,23.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,149.84.81.231,alfred,NY,usa,shoes,23.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,149.84.81.231,alfred,NY,usa,shoes,23.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,96.255.112.64,lanham,MD,usa,shoes,27.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.110.211.18,temple,TX,usa,shoes,30.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.184.170.251,brooklyn,NY,usa,shoes,44.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.50.236.195,upper marlboro,MD,usa,shoes,16.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,96.255.112.64,lanham,MD,usa,shoes,27.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.169.241.103,salt lake city,UT,usa,shoes,31.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.233.59.26,leominster,MA,usa,shoes,23.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.233.59.26,leominster,MA,usa,shoes,23.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,66.56.155.11,columbia,SC,usa,shoes,25.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,65.31.114.238,milwaukee,WI,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.50.236.195,upper marlboro,MD,usa,shoes,16.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55166807,166.250.96.198,st louis,MO,usa,computers,44.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.102.1.176,palm desert,CA,usa,shoes,62.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.50.236.195,upper marlboro,MD,usa,shoes,16.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.18.129.204,seattle,WA,usa,shoes,32.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.59.210.36,monroe,GA,usa,shoes,25.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,174.52.4.143,sandy,UT,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55166807,166.250.96.198,st louis,MO,usa,computers,44.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,74.199.0.196,rochester,MI,usa,shoes,27.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,65.31.114.238,milwaukee,WI,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.18.129.204,seattle,WA,usa,shoes,32.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.233.59.26,leominster,MA,usa,shoes,23.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55166807,166.250.96.198,st louis,MO,usa,computers,44.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,98.87.219.209,nashville,TN,usa,shoes,52.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.55.160.90,silver spring,MD,usa,shoes,22.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.55.160.90,silver spring,MD,usa,shoes,22.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55177927,99.191.210.137,gainesville,FL,usa,clothing,23.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.167.180.56,lansing,MI,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,97.71.69.149,tehachapi,CA,usa,shoes,32.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,99.191.210.137,gainesville,FL,usa,shoes,23.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55173061,108.231.8.144,glendale,CA,usa,handbags,51.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,70.187.143.128,mission viejo,CA,usa,shoes,33.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,70.187.143.128,mission viejo,CA,usa,shoes,33.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.80.35.130,jefferson city,TN,usa,shoes,22.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,98.253.8.108,fishers,IN,usa,shoes,32.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.128.62.94,west covina,CA,usa,shoes,17.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,165.138.29.3,indianapolis,IN,usa,shoes,29.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.21.196.101,chicago,IL,usa,shoes,46.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,70.187.143.128,mission viejo,CA,usa,shoes,33.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,69.207.193.223,springwater,NY,usa,shoes,25.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55173061,108.231.8.144,glendale,CA,usa,handbags,51.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,97.71.69.149,tehachapi,CA,usa,shoes,32.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,69.149.104.45,san antonio,TX,usa,shoes,33.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.72.94.115,westerville,OH,usa,shoes,34.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.167.180.56,lansing,MI,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,174.23.184.95,salt lake city,UT,usa,shoes,31.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,69.207.193.223,springwater,NY,usa,shoes,25.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55149415,68.97.167.180,edmond,OK,usa,movies,43.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,97.71.69.149,tehachapi,CA,usa,shoes,32.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,76.105.120.187,acworth,GA,usa,shoes,30.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,174.23.184.95,salt lake city,UT,usa,shoes,31.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,76.172.49.71,northridge,CA,usa,shoes,24.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.195.164.175,visalia,CA,usa,shoes,25.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,173.52.231.242,west babylon,NY,usa,shoes,58.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55170364,108.231.8.144,glendale,CA,usa,home&garden,51.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.128.62.94,west covina,CA,usa,shoes,17.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.192.175.245,basking ridge,NJ,usa,shoes,27.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.118.172.178,columbus,OH,usa,shoes,29.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.128.62.94,west covina,CA,usa,shoes,17.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,70.179.173.74,manhattan,KS,usa,shoes,22.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,70.95.140.24,pearl city,HI,usa,shoes,23.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,70.95.140.24,pearl city,HI,usa,shoes,23.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55173061,100.3.95.117,parrish,FL,usa,handbags,38.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,70.179.173.74,manhattan,KS,usa,shoes,22.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.161.220.251,roy,UT,usa,shoes,27.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,173.164.52.249,denver,CO,usa,shoes,23.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,70.179.173.74,manhattan,KS,usa,shoes,22.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.80.90.172,mc minnville,TN,usa,shoes,38.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,208.66.240.232,mayfield,KY,usa,shoes,24.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55170364,71.51.142.171,waconia,MN,usa,home&garden,12.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.161.220.251,roy,UT,usa,shoes,27.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.107.177.171,st louis,MO,usa,shoes,26.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,208.66.240.232,mayfield,KY,usa,shoes,24.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55170364,71.51.142.171,waconia,MN,usa,home&garden,12.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55170364,71.51.142.171,waconia,MN,usa,home&garden,12.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,70.179.173.74,manhattan,KS,usa,shoes,22.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55166807,68.231.60.129,surprise,AZ,usa,computers,21.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,173.48.253.253,belmont,MA,usa,shoes,27.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55170364,71.51.142.171,waconia,MN,usa,home&garden,12.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.42.153.248,westland,MI,usa,shoes,38.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,50.104.242.157,terre haute,IN,usa,shoes,23.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,70.95.140.24,pearl city,HI,usa,shoes,23.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,216.165.55.229,new york,NY,usa,shoes,31.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,165.138.29.3,indianapolis,IN,usa,shoes,29.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,149.152.192.231,hartford,CT,usa,shoes,24.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55166807,108.213.49.109,west hartford,CT,usa,computers,54.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,173.48.253.253,belmont,MA,usa,shoes,27.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55177927,69.232.77.173,san diego,CA,usa,clothing,34.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55177927,69.232.77.173,san diego,CA,usa,clothing,34.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55177927,69.232.77.173,san diego,CA,usa,clothing,34.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,208.66.240.232,mayfield,KY,usa,shoes,24.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,184.166.236.6,billings,MT,usa,shoes,37.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,173.48.253.253,belmont,MA,usa,shoes,27.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,199.111.185.33,springfield,VA,usa,shoes,28.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,174.56.2.26,los lunas,NM,usa,shoes,33.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55149415,24.23.221.56,fremont,CA,usa,movies,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55149415,75.82.133.113,hacienda heights,CA,usa,movies,26.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55149415,75.82.133.113,hacienda heights,CA,usa,movies,26.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,174.126.45.217,idaho falls,ID,usa,shoes,37.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55149415,75.82.133.113,hacienda heights,CA,usa,movies,26.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.208.236.181,san luis obispo,CA,usa,shoes,25.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.17.74.139,portland,OR,usa,shoes,25.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55149415,75.82.133.113,hacienda heights,CA,usa,movies,26.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,174.126.45.217,idaho falls,ID,usa,shoes,37.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,99.45.61.8,hawthorne,CA,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55177927,173.164.52.249,denver,CO,usa,clothing,23.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.44.238.248,cherry hill,NJ,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55177927,173.164.52.249,denver,CO,usa,clothing,23.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.87.50.4,bridgeport,CT,usa,shoes,26.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.217.180.91,faribault,MN,usa,shoes,28.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55149415,71.80.90.172,mc minnville,TN,usa,movies,38.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,98.237.211.207,seattle,WA,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.191.162.54,marietta,GA,usa,shoes,27.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,98.237.211.207,seattle,WA,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.125.130.113,madison,VA,usa,shoes,31.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.28.79.191,leander,TX,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.87.50.4,bridgeport,CT,usa,shoes,26.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55177927,71.198.250.142,san francisco,CA,usa,clothing,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.125.130.113,madison,VA,usa,shoes,31.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,99.45.61.8,hawthorne,CA,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,38.101.126.131,philadelphia,PA,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,216.254.229.11,watertown,SD,usa,shoes,33.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.74.113.83,charlotte,NC,usa,shoes,59.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.28.79.191,leander,TX,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,99.45.61.8,hawthorne,CA,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,216.254.229.11,watertown,SD,usa,shoes,33.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,74.97.102.155,scranton,PA,usa,shoes,54.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.125.130.113,madison,VA,usa,shoes,31.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,208.66.240.232,mayfield,KY,usa,shoes,24.0,M
13-03-2012,http://www.acme.com/SH55126545/VD55177927,204.16.231.226,chicago,IL,usa,clothing,39.0,F
13-03-2012,http://www.acme.com/SH55126545/VD55179433,108.207.46.63,burbank,CA,usa,shoes,34.0,F
13-03-2012,http://www.acme.com/SH55126554/VD55147564,141.151.94.220,philadelphia,PA,usa,outdoors,0.0,0
13-03-2012,http://www.acme.com/SH55126545/VD55179433,174.52.34.60,south jordan,UT,usa,shoes,58.0,M
13-03-2012,http://www.acme.com/SH55126545/VD55177927,69.247.147.86,madison,TN,usa,clothing,0.0,0
13-03-2012,http://www.acme.com/SH55126545/VD55177927,204.16.231.226,chicago,IL,usa,clothing,39.0,F
13-03-2012,http://www.acme.com/SH55126545/VD55179433,71.207.208.147,owens cross roads,AL,usa,shoes,49.0,U
13-03-2012,http://www.acme.com/SH55126545/VD55179433,65.182.127.5,chardon,OH,usa,shoes,16.0,U
13-03-2012,http://www.acme.com/SH55126545/VD55179433,165.171.240.50,columbus,OH,usa,shoes,0.0,0
13-03-2012,http://www.acme.com/SH55126545/VD55179433,99.123.131.223,independence,MO,usa,shoes,51.0,U
13-03-2012,http://www.acme.com/SH55126545/VD55177927,69.247.147.86,madison,TN,usa,clothing,0.0,0
13-03-2012,http://www.acme.com/SH55126545/VD55179433,108.207.46.63,burbank,CA,usa,shoes,34.0,F
13-03-2012,http://www.acme.com/SH55126545/VD55177927,69.247.147.86,madison,TN,usa,clothing,0.0,0
13-03-2012,http://www.acme.com/SH55126545/VD55177927,204.16.231.226,chicago,IL,usa,clothing,39.0,F
13-03-2012,http://www.acme.com/SH55126545/VD55179433,174.52.34.60,south jordan,UT,usa,shoes,58.0,M
13-03-2012,http://www.acme.com/SH55126545/VD55179433,204.16.231.226,chicago,IL,usa,shoes,39.0,F
13-03-2012,http://www.acme.com/SH55126545/VD55179433,174.52.34.60,south jordan,UT,usa,shoes,58.0,M
13-03-2012,http://www.acme.com/SH55126545/VD55177927,204.16.231.226,chicago,IL,usa,clothing,39.0,F
13-03-2012,http://www.acme.com/SH55126545/VD55173061,69.247.147.86,madison,TN,usa,handbags,0.0,0
13-03-2012,http://www.acme.com/SH55126545/VD55179433,68.108.75.131,las vegas,NV,usa,shoes,32.0,F
13-03-2012,http://www.acme.com/SH55126545/VD55179433,68.108.75.131,las vegas,NV,usa,shoes,32.0,F
13-03-2012,http://www.acme.com/SH55126545/VD55179433,68.108.75.131,las vegas,NV,usa,shoes,32.0,F
13-03-2012,http://www.acme.com/SH55126545/VD55177927,98.87.79.24,franklin,TN,usa,clothing,29.0,F
13-03-2012,http://www.acme.com/SH55126545/VD55179433,174.52.34.60,south jordan,UT,usa,shoes,58.0,M
13-03-2012,http://www.acme.com/SH55126545/VD55179433,204.16.231.226,chicago,IL,usa,shoes,39.0,F
13-03-2012,http://www.acme.com/SH55126545/VD55179433,108.207.46.63,burbank,CA,usa,shoes,34.0,F
13-03-2012,http://www.acme.com/SH55126545/VD55179433,108.207.46.63,burbank,CA,usa,shoes,34.0,F
13-03-2012,http://www.acme.com/SH55126545/VD55179433,74.193.68.46,pflugerville,TX,usa,shoes,29.0,M
13-03-2012,http://www.acme.com/SH55126545/VD55179433,68.108.75.131,las vegas,NV,usa,shoes,32.0,F
13-03-2012,http://www.acme.com/SH55126545/VD55179433,68.108.75.131,las vegas,NV,usa,shoes,32.0,F
13-03-2012,http://www.acme.com/SH55126545/VD55179433,108.207.46.63,burbank,CA,usa,shoes,34.0,F
13-03-2012,http://www.acme.com/SH55126545/VD55179433,174.52.34.60,south jordan,UT,usa,shoes,58.0,M
